date,status,speaker,title,url,last_checked,language,type,description,duration,church,source_file
2023-01-01,Success,Samuel Browning,"When You Look, What Do You See",https://www.youtube.com/watch?v=S5Q39Qi4zEY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-12-30,Success,Samuel Browning,What Really Matters,https://www.youtube.com/watch?v=2v_yUkvTeAw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-12-25,Success,Samuel Browning,Guided to the Word Made Flesh,https://www.youtube.com/watch?v=X2M7Oq3Iq44,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-12-23,Success,Samuel Browning,The Purpose of the Ash Heap 2,https://www.youtube.com/watch?v=25yEuhLHnns,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-12-16,No Transcript,Samuel Browning,The Purpose of the Ash Heap - Samuel Browning,https://www.youtube.com/watch?v=yciWstPMKbI,2026-01-04,Unknown,Full Sermon,00:00 - Worship 33:06 - Ministry 1:32:40 - Closing,118,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-12-11,Success,Samuel Browning,Living a True Confession,https://www.youtube.com/watch?v=Sv8DZrgzxgg,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-12-09,Success,Samuel Browning,The Right Application 4,https://www.youtube.com/watch?v=68p5HQTCpbE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-12-02,Success,Samuel Browning,The Right Application 3,https://www.youtube.com/watch?v=rmvU4i1pybA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-11-18,Success,Samuel Browning,The Right Application 2,https://www.youtube.com/watch?v=tkpCmF954cc,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-11-13,Success,Samuel Browning,The Power of the Word 2,https://www.youtube.com/watch?v=BvkDiIQYHHE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-11-11,Success,Samuel Browning,The Right Application,https://www.youtube.com/watch?v=N9HFU8r5_n4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-10-30,Success,Samuel Browning,The Power of the Word (Part 2),https://www.youtube.com/watch?v=ttDNmTxIwWE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-10-30,Success,Samuel Browning,The Power of the Word (Part 1),https://www.youtube.com/watch?v=TThEkRRSWt4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-10-28,Success,Samuel Browning,Passing Through the Valley of Baca,https://www.youtube.com/watch?v=Vd7GVQyGn7w,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-10-20,Success,Samuel Browning,Our Strength Is in Him,https://www.youtube.com/watch?v=_9ChCP33F4k,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-10-16,Success,Samuel Browning,Overcoming Opposition 2,https://www.youtube.com/watch?v=d6aH7yxv-0k,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-10-09,Success,Samuel Browning,Overcoming Opposition (Part 2),https://www.youtube.com/watch?v=qIyKzYJhLQE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-10-09,No Transcript,Samuel Browning,Overcoming Opposition (Part 1) - Samuel Browning,https://www.youtube.com/watch?v=JhwNYhPJ9Es,2026-01-04,Unknown,Full Sermon,"00:00 - Worship 40:12 - Ministry  Due to an internet outage, this service was split into two parts.  The second part is here: https://www.youtube.com/watch?v=qIyKzYJhLQE",79,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-10-07,Success,Samuel Browning,Appropriate Response 2,https://www.youtube.com/watch?v=5IikMmPcv0M,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-10-02,No Transcript,Samuel Browning,The Making of Your Home - Samuel Browning,https://www.youtube.com/watch?v=zQfUJKNs3rk,2026-01-04,Unknown,Full Sermon,00:00 - Worship 37:23 - Ministry 2:01:31 - Closing,146,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-09-23,Success,Samuel Browning,Appropriate Response,https://www.youtube.com/watch?v=boZCoXQIgto,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-09-18,Success,Samuel Browning,"I'm Still Here, He's Not Finished",https://www.youtube.com/watch?v=9DdDp8XFgzE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-09-16,Success,Samuel Browning,The Untouchable,https://www.youtube.com/watch?v=9p2WkRlDDqg,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-09-11,No Transcript,Samuel Browning,Serving God's Purpose - Samuel Browning,https://www.youtube.com/watch?v=V5VkQ_mbIbY,2026-01-04,Unknown,Full Sermon,00:00 - Worship 36:55 - Ministry 1:57:02 - Closing,139,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-09-02,Success,Samuel Browning,Maintaining Your Liberty,https://www.youtube.com/watch?v=SNvHOwR2Sxs,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-08-24,Success,Samuel Browning,Under His Guidance 3,https://www.youtube.com/watch?v=s4ufWCXMEus,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-08-21,Success,Samuel Browning,The LORD is My Shepherd 3,https://www.youtube.com/watch?v=6AORjIJT1Gc,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-08-19,Success,Samuel Browning,Under His Guidance 2,https://www.youtube.com/watch?v=geaJawwADAM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-08-15,Success,Samuel Browning,The LORD is My Shepherd 3,https://www.youtube.com/watch?v=AVP5PKUJFX4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-08-12,Success,Samuel Browning,Under His Guidance,https://www.youtube.com/watch?v=jE0DxDoYTOA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-08-05,Success,Samuel Browning,When Prayer Changes 2,https://www.youtube.com/watch?v=qr3pPJJ6Nfw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-07-31,Success,Samuel Browning,The LORD is My Shepherd,https://www.youtube.com/watch?v=YZ4ulGvlilw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-07-17,Success,Samuel Browning,Leadership that Cultivates Godliness,https://www.youtube.com/watch?v=nyt4mj35JSY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-07-15,Success,Samuel Browning,When Prayer Changes,https://www.youtube.com/watch?v=OiYH7OcuWIY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-07-10,Success,Samuel Browning,"I Write Unto You, Fathers 3",https://www.youtube.com/watch?v=kWgdF9TPOXM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-07-03,Success,Samuel Browning,"I Write Unto You, Fathers 2",https://www.youtube.com/watch?v=ST9m_LLlq4I,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-07-01,Success,Samuel Browning,The Path of Spiritual Blessings,https://www.youtube.com/watch?v=6DhJnCVf4EI,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-06-24,No Transcript,Samuel Browning,Circumcised to Every Promise 2 - Samuel Browning,https://www.youtube.com/watch?v=pjoL3XOdqpY,2026-01-04,Unknown,Full Sermon,00:00 - Worship 33:44 - Ministry 1:40:08 - Closing,126,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-06-12,Success,Samuel Browning,Awakening the Sixth Sense,https://www.youtube.com/watch?v=vN6ZZsJohXA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-06-10,Success,Samuel Browning,Circumcised to Every Promise,https://www.youtube.com/watch?v=lMH-olpP0oQ,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-06-05,Success,Samuel Browning,The Pursuit of Your Need 2,https://www.youtube.com/watch?v=X8ysf8ucV10,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-06-03,Success,Samuel Browning,Fully Identified With the Living God,https://www.youtube.com/watch?v=ZPq7CWCkL7M,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-05-22,Success,Samuel Browning,The Pursuit of Your Need,https://www.youtube.com/watch?v=s2AkAglfm9Y,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-05-20,Success,Samuel Browning,Living Memorials of the Living God,https://www.youtube.com/watch?v=B09Kn_MXrRM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-05-06,Success,Samuel Browning,Inquiring of The Lord 3,https://www.youtube.com/watch?v=CsMw_-eVMf4,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-05-01,No Transcript,Samuel Browning,"Responsibility, Dedication & Blessings - Tithes - Samuel Browning",https://www.youtube.com/watch?v=oCXOJrXvNSI,2026-01-04,Unknown,Full Sermon,00:00 - Worship 33:41 - Ministry 01:49:18 - Closing,135,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-04-15,Success,Samuel Browning,Inquiring of The LORD 2,https://www.youtube.com/watch?v=prC3EhKptTI,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-04-08,Success,Samuel Browning,Inquiring of The LORD,https://www.youtube.com/watch?v=92ApyQwv90c,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-04-03,Success,Samuel Browning,God's Business Is Not Your Business,https://www.youtube.com/watch?v=PmKEqclmYeM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-03-06,Success,Spoken Word,BSWT Live Services,https://www.youtube.com/watch?v=4gqTVDXgNhg,2026-01-04,English,Service,"Believer's Spoken Word Tabernacle of Sheffield, OH weekly streaming services, live Thursdays @7:00pm, Sundays @ 11:00am.",,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-03-06,Success,Samuel Browning,Discerning the Time... It's Time to Leave 2,https://www.youtube.com/watch?v=0Vqja3PqfwY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-03-03,No Transcript,Samuel Browning,Communion - Settled and Listening - Samuel Browning,https://www.youtube.com/watch?v=05R7Pz9jwps,2026-01-04,Unknown,Communion Service,00:00 - Worship 36:36 - Ministry 1:38:03 - Closing,123,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-02-27,Success,Samuel Browning,Discerning the Time... It's Time To Leave,https://www.youtube.com/watch?v=xsm5qrPcfmk,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-02-25,Success,Samuel Browning,Desperation... It's Time to Leave,https://www.youtube.com/watch?v=0w9CiIekUxU,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-02-20,Success,Samuel Browning,Honest Reflections 5,https://www.youtube.com/watch?v=Dp8hILU1eMY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-02-13,Success,Samuel Browning,Honest Reflection 4,https://www.youtube.com/watch?v=VjT7f8GYVAw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-02-10,Success,Samuel Browning,Prayer is... Time Well Spent,https://www.youtube.com/watch?v=VHEoCFB7XB0,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-02-06,Success,Samuel Browning,Honest Reflections 3,https://www.youtube.com/watch?v=DxOyaDrtqHE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-01-30,Success,Samuel Browning,Honest Reflection 2,https://www.youtube.com/watch?v=XW9SFzV5PBk,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-01-28,Success,Samuel Browning,Prayer Is... 2,https://www.youtube.com/watch?v=m3lTtRj881w,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-01-23,Success,Samuel Browning,Honest Reflections,https://www.youtube.com/watch?v=DaBgAJ97Og8,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-01-16,Success,Samuel Browning,Our Part in the Kingdom 2,https://www.youtube.com/watch?v=E46NZjV3gsw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-01-09,Success,Samuel Browning,Our Part in the Kingdom,https://www.youtube.com/watch?v=uv3GQ7AHENw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2022-01-07,Success,Samuel Browning,Prayer is...,https://www.youtube.com/watch?v=vQYesze1CSE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-12-19,No Transcript,Samuel Browning,The Unspeakable Gift - Samuel Browning,https://www.youtube.com/watch?v=lhk82_XolJQ,2026-01-04,Unknown,Full Sermon,00:00 - Worship 26:42 - Ministry 1:58:56 - Closing,146,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-12-12,Success,Samuel Browning,Unaltered 2 Our Response,https://www.youtube.com/watch?v=Xl0xaO8pJyM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-12-10,Success,Samuel Browning,Unaltered,https://www.youtube.com/watch?v=TmEb1nW7FlA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-12-03,No Transcript,Samuel Browning,Reverence & Humility: Won by Conversation - Samuel Browning,https://www.youtube.com/watch?v=ucefC8UUpIY,2026-01-04,Unknown,Full Sermon,00:00 - Worship 31:50 - Ministry 1:40:02 - Closing,112,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-11-28,No Transcript,Samuel Browning,The Order of God's Family 2 - Samuel Browning,https://www.youtube.com/watch?v=dz9h_PoAeHo,2026-01-04,Unknown,Full Sermon,00:00 - Worship 31:20 - Ministry 1:51:08 - Closing,129,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-11-21,No Transcript,Samuel Browning,The Order of God's Family - Samuel Browning,https://www.youtube.com/watch?v=d5kbwv6R84o,2026-01-04,Unknown,Full Sermon,00:00 - Worship 36:05 - Ministry 1:45:34 - Closing,135,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-11-19,Success,Samuel Browning,Channels of God's Peace,https://www.youtube.com/watch?v=5l61E6H1i24,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-11-04,Success,Samuel Browning,Peacemakers,https://www.youtube.com/watch?v=eBr9s8z2-AI,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-10-31,Success,Samuel Browning,The Family of God,https://www.youtube.com/watch?v=8qUBZAN-Vdg,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-10-28,Success,Samuel Browning,The Peace of God 3,https://www.youtube.com/watch?v=XvFcMBsRUuY,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-10-24,Success,Samuel Browning,Satisfied Thirst and Hunger,https://www.youtube.com/watch?v=rwwU8h0QXEc,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-10-22,Success,Samuel Browning,The Peace of God 2,https://www.youtube.com/watch?v=06HBU-DK6L0,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-10-15,Success,Samuel Browning,The Peace of God,https://www.youtube.com/watch?v=kISOI5WAWdo,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-10-10,Success,Samuel Browning,The Testimony of Our Lives ~ Consecration 2,https://www.youtube.com/watch?v=B5SQINo1urU,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-10-03,Success,Samuel Browning,The Testimony of Our Lives ~ Consecration,https://www.youtube.com/watch?v=0L-PZq27NPw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-10-01,Success,Samuel Browning,Honor in the Home 9,https://www.youtube.com/watch?v=iWH51o53wq0,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-09-24,Success,Samuel Browning,Honor in the Home 8,https://www.youtube.com/watch?v=0vetoYKUnJE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-09-19,Success,Samuel Browning,You Have a Voice 8,https://www.youtube.com/watch?v=fSMNCrgNrgQ,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-09-17,Success,Samuel Browning,Honor in the Home 7,https://www.youtube.com/watch?v=tXs0cmF4wRE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-09-05,Success,Samuel Browning,You Have a Voice 7,https://www.youtube.com/watch?v=mqeo0-t0r7Y,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-09-02,Success,Samuel Browning,Honor in the Home 6,https://www.youtube.com/watch?v=sbSxc1VTEYE,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-08-29,Success,Samuel Browning,You Have a Voice 6 ~ The Continuation,https://www.youtube.com/watch?v=iTx5p1M6Z4A,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-08-27,Success,Samuel Browning,Honor in the Home 5,https://www.youtube.com/watch?v=juFc0rIhHuk,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-08-22,Success,Samuel Browning,You Have a Voice 5,https://www.youtube.com/watch?v=YS7smSCmTYk,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-08-15,No Transcript,Samuel Browning,You Have a Voice 4 - Samuel Browning,https://www.youtube.com/watch?v=0DJMIQgplKE,2026-01-04,Unknown,Full Sermon,0:00 Worship 38:11 Ministry 2:13:46 After Service Worship,150,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-08-13,Success,Samuel Browning,Honor in the Home 4,https://www.youtube.com/watch?v=wvEUsJNEmoI,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-08-08,Success,Samuel Browning,You Have a Voice 3,https://www.youtube.com/watch?v=77lvE3GPXoM,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-08-06,Success,Samuel Browning,Honor in the Home 3,https://www.youtube.com/watch?v=5NAEFUYa-OA,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-08-06,No Transcript,Samuel Browning,Honor in the Home 3 - Samuel Browning (Part 1),https://www.youtube.com/watch?v=qI5GLGSWKHM,2026-01-04,Unknown,Full Sermon,"0:00 - Worship 32:54 - Ministry 55:50 - Audio issues begin  Apologies to everyone, we had audio issues beginning at the 55:50 mark in the video,  We attempted to solve them but we lost a few minutes of audio.  There is a part 2 of this video.",63,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-07-11,Success,Samuel Browning,You Have a Voice 2,https://www.youtube.com/watch?v=USXMaSple6g,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-07-04,No Transcript,Samuel Browning,You Have a Voice - Samuel Browning,https://www.youtube.com/watch?v=KFGwVeYk7D0,2026-01-04,Unknown,Full Sermon,,166,Believer's Spoken Word Tabernacle,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-07-01,Success,Samuel Browning,Honor in the Home 2 ~ Discerning the Love of God 29,https://www.youtube.com/watch?v=0V-nHXuSKag,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-06-27,Success,Samuel Browning,Mastering Circumstances,https://www.youtube.com/watch?v=OsuAry1JqpI,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-06-25,Success,Samuel Browning,Honor In the Home ~ Discerning the Love of God 28,https://www.youtube.com/watch?v=EsjnfToKynw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
2021-06-20,Success,Samuel Browning,Fulfilling God's Desire 3,https://www.youtube.com/watch?v=rdkVtROsCpw,2026-01-04,Unknown,Full Sermon,,,,Believer's_Spoken_Word_Tabernacle_Summary.csv
