church,date,title,url,from_speaker,to_speaker,reason
Believers Christian Fellowship,2020-07-01,200701,https://www.youtube.com/watch?v=tMgr_YMuFC8,Chad Lamb Do Not Fear His Voice,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-07-05,200705,https://www.youtube.com/watch?v=aGI0ib_J84A,"Kyle Wiechart As He Is, So Are We",Kyle Wiechart,smart_correction
Believers Christian Fellowship,2024-11-06,Sermon Clip 241106,https://www.youtube.com/watch?v=8-IiQBIC74w,Chad Lamb The Seed & the Garden Controlling Life,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-01-19,Sermon Clip 250119,https://www.youtube.com/watch?v=-xsS6ve8DQ0,Chad Lamb The Genes of His Word,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-11-07,211107,https://www.youtube.com/watch?v=zz6ZtgsHQQI,Chad Lamb The Seed of Promise,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-03-03,Sermon Clip 240303,https://www.youtube.com/watch?v=d6uC1SMEwwo,"Simon Abbott Seeds Sown, Trees Grown, and Fruit Shown Roots & Fruits","Simon Abbott Seeds Sown, Trees Grown, and Fruit Shown Roots, Fruits",smart_correction
Believers Christian Fellowship,2022-07-17,Sermon Clip 220717,https://www.youtube.com/watch?v=-1VAhOE6akM,Chad Lamb How to Overcome,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-12-21,221221,https://www.youtube.com/watch?v=EoTxWJngkas,Chad Lamb The Seven Thunders Produced the Evening Light,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-10-06,Sermon Clip 211006,https://www.youtube.com/watch?v=Kb30mcF4A9g,Chad Lamb The Unexpected Fulfillment,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-01-14,Sermon Clip 240114,https://www.youtube.com/watch?v=-mNCh3Ec59E,Chad Lamb Deliverance Is Finally Found in Grace & Mercy,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-05-18,220518,https://www.youtube.com/watch?v=syZX_trf4u4,Chad Lamb What Do You See in the Word,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-12-20,Sermon Clip 231220,https://www.youtube.com/watch?v=pI7a09hR2ew,Chad Lamb True Life and True Death,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-06-18,230618,https://www.youtube.com/watch?v=yasz9hDC1Xg,Chad Lamb The Great Need for the Masculine Spirit,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-04-10,Sermon Clip 240410,https://www.youtube.com/watch?v=ms9iGn_j2Vk,Chad Lamb I Shall Not Want,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-10-25,231025,https://www.youtube.com/watch?v=anpQzcLvHQQ,Menno Friesen Supreme Power in Control,Menno Friesen,smart_correction
Believers Christian Fellowship,2022-02-20,Sermon Clips 220220,https://www.youtube.com/watch?v=XLTGhbk4LvY,Chad Lamb The Seven Seals Opened the Entire Bible,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-11-28,Sermon Clip 211128,https://www.youtube.com/watch?v=kA_GW0WMss8,Chad Lamb The Maturing of Abraham's Faith,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-06-26,220626,https://www.youtube.com/watch?v=r-i6Lq0nFAk,Gabriel Matanie Rapturing Faith Is Perfect Love,Gabriel Matanie,smart_correction
Believers Christian Fellowship,2021-09-01,210901,https://www.youtube.com/watch?v=vbx1hdQXtT8,"Chad Lamb Our Testimony, the Father's Business",Chad Lamb,smart_correction
Believers Christian Fellowship,2021-03-28,Sermon Clip 210328,https://www.youtube.com/watch?v=shbIM0Mje3g,Chad Lamb Discernment,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-01-09,220109,https://www.youtube.com/watch?v=r2hAR1eD7vE,Chad Lamb The Smiting Stone Is the Capping Stone,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-01-03,Sermon Clip 240103,https://www.youtube.com/watch?v=UK171ibfo4E,Chad Lamb Love Brings Revelation and Revelation Brings Love,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-10-26,Sermon Clip 251026,https://www.youtube.com/watch?v=yCH_NuAW5XE,Chad Lamb The Greatest Temptation,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-03-09,250309,https://www.youtube.com/watch?v=NMPZq7_ZVS4,Chad Lamb Wisdom,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-01-05,250105,https://www.youtube.com/watch?v=KotGCFBocnk,Chad Lamb Our Failure Is Not Stronger Than God's Purpose,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-11-22,Sermon Clips 201122,https://www.youtube.com/watch?v=iXSMsJvpjAg,Chad Lamb Spiritual War Starts with Revelation,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-02-07,Sermon Clip 240207,https://www.youtube.com/watch?v=_p0uKf0zbOw,Chad Lamb Word Comes to Word,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-09-18,Sermon Clip 240918,https://www.youtube.com/watch?v=r5E33H4mOds,Chad Lamb Watering the Camels,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-05-22,Sermon Clip 240522,https://www.youtube.com/watch?v=zDtS7Aomkew,Chad Lamb The Mystery of His Will,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-11-15,201115,https://www.youtube.com/watch?v=Z8-G4ra0A4E,Chad Lamb The Kingdom of God,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-05-18,Sermon Clip 220518,https://www.youtube.com/watch?v=WhkywOKc7-Q,Chad Lamb What Do You See in the Word,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-12-20,231220,https://www.youtube.com/watch?v=RkPQ11M15pI,Chad Lamb True Life and True Death,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-10-22,Sermon Clip 251022,https://www.youtube.com/watch?v=IaurUoLEISs,Chad Lamb The Danger of Peace & Prosperity,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-05-21,Sermon Clip 250521,https://www.youtube.com/watch?v=gPExHxleqdQ,Chad Lamb God in Partnership With Man,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-01-30,Sermon Clip 220130,https://www.youtube.com/watch?v=mCLIU8p1blk,Chad Lamb Victory by Testimony,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-06-16,Sermon Clip 240616,https://www.youtube.com/watch?v=ryb1oK-G2f4,Chad Lamb Bringing Forth the Royal Seed,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-12-27,231227,https://www.youtube.com/watch?v=Gzcpi28xGao,Benjamin Seabolt Things That Were Part 2,Benjamin Seabolt,smart_correction
Believers Christian Fellowship,2023-08-02,230802,https://www.youtube.com/watch?v=iLwA22-Jr1s,Chad Lamb Poland & Romania Trip Report,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-02-26,Sermon Clip 230226,https://www.youtube.com/watch?v=qHvvHSw_AIo,Chad Lamb Where Is He,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-01-20,210120,https://www.youtube.com/watch?v=DNXOw1pDOZk,Chad Lamb Building on a Strong Foundation,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-10-24,211024,https://www.youtube.com/watch?v=GBGGt2njYsc,Chad Lamb The Same Ministry,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-03-29,Sermon Clip 230329,https://www.youtube.com/watch?v=ixdjiQa9nSE,Chad Lamb The Unveiling of God Requires Repentance,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-09-24,190127,https://www.youtube.com/watch?v=47igt--jn6g,Chad Lamb Search the Scriptures... They Are They Which Testify of Me,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-05-27,200527,https://www.youtube.com/watch?v=qLDyNLJk2HI,Chad Lamb The Mystery Revealed in the Revelation Gaps,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-04-05,230405,https://www.youtube.com/watch?v=JjgpaGFAv_Q,Chad Lamb Spiritual Food During the Time of Famine,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-05-07,Sermon Clip 250507,https://www.youtube.com/watch?v=LQ-8FwX1GUc,Chad Lamb Fellowship,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-09-14,Sermon Clip 250914,https://www.youtube.com/watch?v=P306pfW3dUw,Chad Lamb The Messenger of the Seventh Seal,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-02-04,Sermon Clip 240204,https://www.youtube.com/watch?v=s5kE67lQ0Cg,Chad Lamb It Was Just So Easy for Jacob,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-11-09,Sermon Clip 221109,https://www.youtube.com/watch?v=V2wvHA78JMA,Jean Kadima A Sonship Position,Jean Kadima,smart_correction
Believers Christian Fellowship,2021-04-28,210428,https://www.youtube.com/watch?v=TkBmVWWlY94,Chad Lamb Religion Versus Relationship,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-01-31,240131,https://www.youtube.com/watch?v=ZHguzF-2dhs,Benjamin Seabolt The Pride of Life,Benjamin Seabolt,smart_correction
Believers Christian Fellowship,2024-11-03,Sermon Clip 241103,https://www.youtube.com/watch?v=ODDk7yLAuQk,Chad Lamb The Rise of the Woman,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-02-16,Sermon Clip 220216,https://www.youtube.com/watch?v=UJGLHCXIm7g,Chad Lamb The Word in Season Is Life Everlasting,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-01-15,200115,https://www.youtube.com/watch?v=O7nQ07t995w,Burley Williams Ingredients for Adoption,Burley Williams,smart_correction
Believers Christian Fellowship,2022-04-10,220410,https://www.youtube.com/watch?v=IDvjZFk7Mk0,Chad Lamb The Blood Still Speaks,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-11-17,211117,https://www.youtube.com/watch?v=HcFQb3m_2rU,Chad Lamb The Seed of Promise,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-11-04,201104,https://www.youtube.com/watch?v=Y0kiKNe6OKA,Chad Lamb Two Occupations Expressing Two Natures,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-11-13,Sermon Clip 221113,https://www.youtube.com/watch?v=vYouD7biwME,Chad Lamb The Knowledge of the Lord,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-08-10,220810,https://www.youtube.com/watch?v=eJHh7AnikkU,Chad Lamb The Seven Golden Candlesticks,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-06-23,170813,https://www.youtube.com/watch?v=xVg8xQv5QCc,Chad Lamb The Seven Seals,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-07-15,200715,https://www.youtube.com/watch?v=iKLPbMXgwOs,Chad Lamb The Full Potential is in the Seed,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-01-24,210124,https://www.youtube.com/watch?v=PNrrFmizEgU,Chad Lamb Clean by the Word,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-10-13,211013,https://www.youtube.com/watch?v=fkjhAAP2wso,Chad Lamb The Unexpected Fulfillment,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-01-16,220116,https://www.youtube.com/watch?v=wEZBcczaLZE,Jean Kadima Puzzling Questions in Our Mind,Jean Kadima,smart_correction
Believers Christian Fellowship,2021-05-09,210509,https://www.youtube.com/watch?v=8nQlVB67Ehg,Chad Lamb The Resurrection Ministry of Christ,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-02-26,200226,https://www.youtube.com/watch?v=GCRgkLuxwW0,Chad Lamb Tape Service,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-09-11,240911,https://www.youtube.com/watch?v=Cv1FF3OH6J8,Emmanuel Cibasu The Seed Bride Will Be Willing & Congo Report,Emmanuel Cibasu The Seed Bride Will Be Willing & Congo,smart_correction
Believers Christian Fellowship,2024-10-30,241030,https://www.youtube.com/watch?v=Hyt-8XVV22A,Chad Lamb A Vessel Unto Honor God Hiding in Simplicity,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-02-28,Sermon Clips 210228,https://www.youtube.com/watch?v=h-iCKs96Vj4,Chad Lamb The Dominating Female Spirit,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-01-15,230115,https://www.youtube.com/watch?v=wzFKiIWEmLw,Chad Lamb Christ Is... Part 2,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-05-05,Sermon Clip 240505,https://www.youtube.com/watch?v=gZvVLiNzoTA,Benjamin Seabolt The Pride of Life,Benjamin Seabolt,smart_correction
Believers Christian Fellowship,2025-11-02,Sermon Clip 251102,https://www.youtube.com/watch?v=T8CG4qd8qps,Chad Lamb The Real Gift,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-04-18,Sermon Clip 210418,https://www.youtube.com/watch?v=aIk9lNnmyEI,Chad Lamb Focused to God's Purpose,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-09-13,200913,https://www.youtube.com/watch?v=Bd4OftOiKlg,Chad Lamb Placed Sons,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-06-12,240612,https://www.youtube.com/watch?v=xIWsDElw95k,Benjamin Seabolt The Pride of Life,Benjamin Seabolt,smart_correction
Believers Christian Fellowship,2023-05-03,230503,https://www.youtube.com/watch?v=2CT02zCDo2E,Chad Lamb Discerning True Love,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-08-18,Sermon Clips 210818,https://www.youtube.com/watch?v=8XXVMAAem7o,Ron Garvin Don't Fake It Till You Make It,Ron Garvin,smart_correction
Believers Christian Fellowship,2022-02-27,Sermon Clip 220227,https://www.youtube.com/watch?v=_Vs_igSAS7s,Chad Lamb The Seven Seals Opened the Entire Bible,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-02-16,220216,https://www.youtube.com/watch?v=wOIDUMpvjGk,Chad Lamb The Word in Season Is Life Everlasting,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-10-11,231011,https://www.youtube.com/watch?v=xmLZcOmEuOk,Chad Lamb Members of the Body,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-09-24,181226,https://www.youtube.com/watch?v=_6I7RSG2600,Chad Lamb Search the Scriptures... They Are They Which Testify of Me,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-07-29,200729,https://www.youtube.com/watch?v=jPDI-8X2hPs,Chad Lamb Shine Forth Light,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-06-03,240602a,https://www.youtube.com/watch?v=6c_vi8n6q0o,Chad Lamb The Mystery of the Gospel,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-11-27,Sermon Clip 221127,https://www.youtube.com/watch?v=2IablfqwvpU,Chad Lamb Holy Unto the Lord,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-03-17,210317,https://www.youtube.com/watch?v=KXzNHJNS-bE,Chad Lamb Tape Service,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-12-17,Sermon Clip 231217,https://www.youtube.com/watch?v=kE-ZMb62vfU,Ron Garvin India Report Discerning the Body of Christ,Ron Garvin,smart_correction
Believers Christian Fellowship,2025-03-02,Sermon Clip 250302,https://www.youtube.com/watch?v=2kkTpHSUlxs,Chad Lamb The Body of Christ,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-06-19,Sermon Clip 240619,https://www.youtube.com/watch?v=vWFmBMIm2bs,Emmanuel Cibasu When Abraham's Time To Worship Came & Congo Report,Emmanuel Cibasu When Abrahams Time,smart_correction
Believers Christian Fellowship,2022-04-13,220413,https://www.youtube.com/watch?v=rOzc1w0t6MI,"Benjamin Seabolt He, the Spirit of Truth","Benjamin Seabolt, the Spirit of Truth",smart_correction
Believers Christian Fellowship,2022-11-27,221127,https://www.youtube.com/watch?v=7MgmzWPapMk,Chad Lamb Holy Unto the Lord,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-01-14,240114,https://www.youtube.com/watch?v=itiN6X4J7kk,Chad Lamb Deliverance Is Finally Found in Grace and Mercy,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-01-22,Sermon Clip 250122,https://www.youtube.com/watch?v=H_n_jRbb4zI,Chad Lamb The Predestinated Seed Will Believe the Word,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-05-14,250514,https://www.youtube.com/watch?v=Tp8K9sjKIZA,Chad Lamb God in Partnership With Man,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-02-22,Sermon Clip 230222,https://www.youtube.com/watch?v=IaYZXJD4rQs,Chad Lamb A Private Meeting with Only Two Witnesses,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-10-24,Sermon Clip 211024,https://www.youtube.com/watch?v=n1tzVB0oQxQ,Chad Lamb The Same Ministry,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-02-25,Sermon Clip 240225,https://www.youtube.com/watch?v=dd_MSiNEZfU,Chad Lamb The Heart of the Matter,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-01-12,Sermon Clip 250112,https://www.youtube.com/watch?v=cV1mVgt42tA,Chad Lamb The Genes of His Word,Chad Lamb,smart_correction
Believers Christian Fellowship,2020-09-23,200923,https://www.youtube.com/watch?v=k_Fn6Y9MWek,Chad Lamb He Purposed in Himself,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-04-16,230416,https://www.youtube.com/watch?v=7uGOBUzdMPo,Chad Lamb Light in the Darkness,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-05-30,210530,https://www.youtube.com/watch?v=FOpxOUxiWAc,"David Dienhart Come Away, My Love",David Dienhart,smart_correction
Believers Christian Fellowship,2023-03-22,230322,https://www.youtube.com/watch?v=tv3aHKX_7ZU,Chad Lamb The Battle Is the Lord's and Yours,Chad Lamb,smart_correction
Believers Christian Fellowship,2022-09-07,Sermon Clip 220907,https://www.youtube.com/watch?v=NucFWz-herU,Chad Lamb El-Shaddai,Chad Lamb,smart_correction
Believers Christian Fellowship,2023-02-12,Sermon Clip 230212,https://www.youtube.com/watch?v=0iyQ3-5-as8,Daniel Andes Things That Are To Be,Daniel Andes,smart_correction
Believers Christian Fellowship,2025-05-07,250507,https://www.youtube.com/watch?v=95aSmtQQ3gA,Chad Lamb Fellowship,Chad Lamb,smart_correction
Believers Christian Fellowship,2025-03-30,250330,https://www.youtube.com/watch?v=cpyvupHfNS8,Chad Lamb The Church in Trouble,Chad Lamb,smart_correction
Believers Christian Fellowship,2021-02-11,150118,https://www.youtube.com/watch?v=8uKGNV0gSWY,Chad Lamb The Book of Life,Chad Lamb,smart_correction
Believers Christian Fellowship,2024-01-07,240107,https://www.youtube.com/watch?v=MQ3vmuvoA14,Chad Lamb The Blessing and Protection of the Home Church,Chad Lamb,smart_correction
