status,summary_file,date,title,church,summary_speaker,detected_speaker,redetected_try2,video_url
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-08-06,"Bro Ron Spencer  August 6, 2023",,The Atmosphere Of Change,Ron Spencer,Atmosphere Change,https://www.youtube.com/watch?v=kgjpRl9xgz8
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-08-05,"Bro. William Borlovon August 5, 2023",,Let Patience Have Her Perfect Work,William Borlovon,William Borlovon,https://www.youtube.com/watch?v=94HC7Mq6gIQ
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-07-23,"Bro Ron Spencer  July 23, 2023",,Authority,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=Tkp7uQw98iY
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-07-22,"Bro Andrew Spencer July 22, 2023",,The GOD I,Andrew Spencer,God I,https://www.youtube.com/watch?v=jlWVBl8epSU
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-07-16,"Bro. Ron Spencer July 16, 2023",,The Changing Of A Garment,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=mmtETfogIaw
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-07-15,"Bro. Nathan Erickson July 15, 2023",,The Joshua Generation,Nathan Erickson,Joshua Generation,https://www.youtube.com/watch?v=qMwGNGTC-h4
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-07-09,"Bro Ron Spencer July 9, 2023",,Well Done,Ron Spencer,Well Done,https://www.youtube.com/watch?v=VGJC9FtdMxE
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-07-08,"Bro Andrew Spencer July 8, 2023",,Destined To Overcome,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=6HINcJWEjoM
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-07-02,"Bro. Andrew Spencer July 2, 2023",,The Cry For Help,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=V8p_UWIlxtM
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-06-18,"Bro. Ron Spencer June 18, 2023",,See Past The,Ron Spencer,See Past,https://www.youtube.com/watch?v=mqGqgT_WqZs
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-06-17,"Bro. Andrew Spencer June 17, 2023 - ""The Redeemed Order"" (Part 2)",Full Gospel Lighthouse Tabernacle,Andrew Spencer June,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=Nw2QV_Sj1E8
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-06-11,"Bro Ron Spencer June 11, 2023",,Sweeping,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=hquSjK1t2GE
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-06-10,"Bro. Andrew Spencer June 10, 2023 - ""The Redeemed Order"" (Part 1)",Full Gospel Lighthouse Tabernacle,Andrew Spencer June,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=oIkpitN22nY
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-06-04,"Bro. Aaron Oglesby June 4, 2023",,Beyond The Press,Aaron Oglesby,Aaron Oglesby,https://www.youtube.com/watch?v=4YDJa-iqfbc
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-06-03,"Bro. Aaron Oglesby June 3, 2023",,The Final,Aaron Oglesby,Aaron Oglesby,https://www.youtube.com/watch?v=bQYTtispbxk
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-05-21,"Bro. Ron Spencer May 21, 2023",,The Victory Within,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=Dt-CtYHVCrI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-05-20,"Bro. Andrew Spencer May 20, 2023",,The Spirit Of The Word,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=LwRdckg5T-4
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-05-14,"Bro Wayne Lawson May 14, 2023",,The Blending Of Dimensions,Wayne Lawson,Wayne Lawson,https://www.youtube.com/watch?v=H2AwqbMyyfA
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-05-07,"Bro. Ron Spencer May 7, 2023",,Trial,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=G3TAPVy4Ong
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-05-06,"Bro. Andrew Spencer May 6, 2023",,Our Jubilee,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=-DUJYONykRM
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-04-22,"Bro. Andrew Spencer April 22, 2023",,Worshipping From A Restored,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=lUDQIn7czyM
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-04-16,"Bro Ron Spencer April 16, 2023",,Overcoming,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=sr3l6mdTCXU
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-04-15,"Bro David Eijbersen April 15, 2023",,The Long Awaited,David Eijbersen,Long Awaited,https://www.youtube.com/watch?v=E2OGcV4rfxU
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-04-01,"Bro Andrew Spencer April 1, 2023",,Worshipping Without Shackles,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=nPix-Y6ZWgw
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-03-26,"Bro. Kelly Hildebrandt March 26, 2023",,"My Liberty, My Freedom",Kelly Hildebrandt,Kelly Hildebrandt,https://www.youtube.com/watch?v=GFzKqNO5CHI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-03-18,"Bro. Ron Spencer March 18, 2023",,An Inspired Word To An Inspired,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=YHLg3_rHSUw
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-03-05,"Bro. Ron Spencer March 5, 2023",,New Administration,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=A2PndwhipCg
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-03-04,"Bro. Andrew Spencer-  March 4, 2023",,The Glory Of The Latter House Is Greater Than The Former,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=qQD7w6-279Y
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-02-26,"Bro. Ron Spencer February 26, 2023",,A New Administration,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=9O_Bawz1l8c
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-02-25,"Bro. Andrew Spencer February 25, 2023",,The Thunder That Shakes The Devil,Andrew Spencer,Thunder That Shakes Devil,https://www.youtube.com/watch?v=1UJ8OP9ven8
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-02-19,"Bro Andrew Spencer  February 19, 2023",,Rising Above,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=zEN7kn6yRaU
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-02-18,"Bro. William Borlovan February 18, 2023",,Count The Cost,William Borlovan,William Borlovan,https://www.youtube.com/watch?v=PYRjvFET2x0
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-02-05,"Bro Ron Spencer February 5, 2023",,Naaman Go Wash,Ron Spencer,Naaman Go Wash,https://www.youtube.com/watch?v=oMiKhpKDLlY
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-02-04,"Bro Andrew Spencer February 4, 2023",,Elected To Overthrow Satans,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=VqmIrsbw2k0
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-01-29,"Bro. Ron Spencer January 29, 2023",,It Didnt,Ron Spencer,It Didnt,https://www.youtube.com/watch?v=cF2KYWR3hEM
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-01-28,"Bro. Andrew Spencer January 28, 2023",,The Atmosphere To Receive,Andrew Spencer,Atmosphere Receive,https://www.youtube.com/watch?v=5H_Xt8WovKE
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-01-22,Bro Wendall Martin,,"January 22, 2023",Wendall Martin,Wendall Martin,https://www.youtube.com/watch?v=MyW2MGn-hhQ
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2023-01-14,"Bro. Isaac Hatfield January 14, 2023",,Getting,Isaac Hatfield,Isaac Hatfield,https://www.youtube.com/watch?v=axdopBjpwH0
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-12-18,"Bro. Ron Spencer December 18, 2022",,"Mary, Mary, Two Births",Ron Spencer,Two Births,https://www.youtube.com/watch?v=6hIr3R3-2dw
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-12-17,"Bro. Andrew Spencer December 17, 2022",,The Vision Of Christmas,Andrew Spencer,Vision Christmas,https://www.youtube.com/watch?v=LrOU0Exv6Ug
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-12-10,Bro Andrew Spencer,,"December 10, 2022 Resting",Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=ZxCdLqZyqwc
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-12-04,"Bro. Ron Spencer December 4, 2022",,I Find No Fault,Ron Spencer,I Find No Fault,https://www.youtube.com/watch?v=ZG7otbMGHYM
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-11-20,"Bro. Ron Spencer November 20, 2022",,We Stand As A Declaration,Ron Spencer,We Stand As Declaration,https://www.youtube.com/watch?v=Kh2xXnI4JBI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-11-13,"Bro Ron Spencer November 13, 2022",,Who Touched,Ron Spencer,Who Touched,https://www.youtube.com/watch?v=Qs5DAIGfinA
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-11-06,"Bro. Danny Stemen November 6, 2022",,The Triumph Of The Womans,Danny Stemen,Danny Stemen,https://www.youtube.com/watch?v=Mxo5G1yWyRE
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-11-05,"Bro. Jason Jackson November 5, 2022",,Not Looking Back,Jason Jackson,Not Looking Back,https://www.youtube.com/watch?v=gWIlr0yqUO8
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-10-30,"Bro. Ron Spencer October 30, 2022",,I Find No Fault,Ron Spencer,I Find No Fault,https://www.youtube.com/watch?v=y2HZXj83xzQ
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-10-23,"Bro. Joe Adams October 23, 2022 - ""We Shall Be Changed""",Full Gospel Lighthouse Tabernacle,Joe Adams October,Joe Adams,Joe Adams,https://www.youtube.com/watch?v=Ojsi1DZ31MQ
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-10-22,"Bro. Joe Adams October 22, 2022",,Satan Cant Stop The Change,Joe Adams,Satan Cant Stop Change,https://www.youtube.com/watch?v=sgCQFazdqqU
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-10-15,"Bro. Ron Spencer October 15, 2022",,Back To Eden,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=hU-YJ7qtWog
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-10-09,"Bro. Matthew Spencer Born in a Mess, Raised in a Mess, Coming Out of a Mess",,"October 9, 2022",Matthew Spencer,Matthew Spencer,https://www.youtube.com/watch?v=2cm2MtTlBDo
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-10-02,"Bro. Ron Spencer October 2, 2022",,New Beginnings,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=mLPo0E4yo5o
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-09-18,"Bro. Ron Spencer September 18, 2022",,Satan Has Underestimated,Ron Spencer,Satan Has Underestimated,https://www.youtube.com/watch?v=Doz8MD44e_I
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-09-17,"Bro. Andrew Spencer September 17, 2022",,I Am He The Living Water,Andrew Spencer,I He Living Water,https://www.youtube.com/watch?v=l0gEjGHDqWI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-09-11,"Bro. Ron Spencer September 11, 2022",,We Cant Stay,Ron Spencer,We Cant Stay,https://www.youtube.com/watch?v=84HIAyQYNRo
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-09-10,"Bro. Andrew Spencer September 10, 2022",,When Heaven Turns Loose,Andrew Spencer,Heaven Turns Loose,https://www.youtube.com/watch?v=jdxJ2eSnRwY
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-09-02,"Bro. Timothy Pruitt September 2, 2022",,The Unlimited Light,Timothy Pruitt,Timothy Pruitt,https://www.youtube.com/watch?v=JxTGY9FYmKY
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-08-28,"Bro. Ron Spencer August 28, 2022",,The Value,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=BhNcfMW2gCI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-08-27,"Bro. Andrew Spencer August 27, 2022",,When Heaven Turns Loose,Andrew Spencer,Heaven Turns Loose,https://www.youtube.com/watch?v=F0ZTtMmONWw
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-08-20,"Bro. Ron Spencer August 20, 2022",,Standing Behind The Curtain When We Arent Seen To Play The,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=DdV_mQ_dcDI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-08-14,"Bro. Ron Spencer August 14, 2022",,Orchestrated Lives For Orchestrated Place,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=eYsoV1QZJNM
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-07-30,"Bro. Matt Spencer July 30, 2022",,Light,Matt Spencer,Matt Spencer,https://www.youtube.com/watch?v=JgDhA5ETrnw
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-07-16,"Bro. William Borlovan July 16, 2022",,What Will You Do With This Word Called The,William Borlovan,William Borlovan,https://www.youtube.com/watch?v=LGDceJbU440
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-07-09,"Bro. Andrew Spencer July 9, 2022",,The Zeal Of The,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=aAXyj1zisD0
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-07-03,"Bro. Wayne Lawson July 3, 2022",,An Expression Of A Divine Nature,Wayne Lawson,Expression Divine Nature,https://www.youtube.com/watch?v=iMLqcVqUokE
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-07-02,"Bro. Wayne Lawson July 2, 2022",,The Banquet Of Wines,Wayne Lawson,Wayne Lawson,https://www.youtube.com/watch?v=X5vHX5Tscgs
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-06-26,"Bro. Andrew Spencer June 26, 2022 - ""Our Victory Is Here""",Full Gospel Lighthouse Tabernacle,Andrew Spencer June,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=fELVn58O6xM
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-06-25,"Bro. Andrew Spencer June 25, 2022",,Recognizing Your Enemy,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=HEWKiK597wI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-06-19,"Bro. Ron Spencer June 19, 2022",,In A Mess,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=BzzW5eDPWrg
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-06-18,"Bro. Joe Greene June 18, 2022",,Jesus Signed My Pardon,Joe Greene,Jesus Signed Pardon,https://www.youtube.com/watch?v=TPx1cijnnDs
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-06-11,"Bro. Andrew Spencer June 11, 2022",,Awakening The,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=O3aBOufQWtc
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-06-05,"Bro. Aaron Oglesby June 5, 2022",,The Plaguing Of Satan,Aaron Oglesby,Plaguing Satan,https://www.youtube.com/watch?v=ez6pMtunJNI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-06-04,"Bro. Aaron Oglesby June 4, 2022",,The Final,Aaron Oglesby,Aaron Oglesby,https://www.youtube.com/watch?v=9r9zCqSTNNc
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-05-29,"Bro. Ron Spencer May 29, 2022",,Night Seasons,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=ZNvIdaeZyLs
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-05-28,"Bro. Andrew Spencer May 28, 2022",,Stirred Up By Remembrance,Andrew Spencer,Stirred Up Remembrance,https://www.youtube.com/watch?v=Om2aIBZjyAU
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-05-15,"Bro. Ron Spencer May 15, 2022",,In Gods Hands,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=kzQAg-XWOgo
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-05-08,"Bro. Kelly Hildebrandt May 8, 2022",,Keep Pressing On (Theres Better Things Ahead),Kelly Hildebrandt,Keep Pressing,https://www.youtube.com/watch?v=Kic4-_05qZQ
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-05-07,"Bro. Kelly Hildebrandt May 7, 2022",,Pull Your Sword (Im,Kelly Hildebrandt,Kelly Hildebrandt,https://www.youtube.com/watch?v=gSFoSvdcjbo
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-05-01,"Bro. Andrew Spencer May 1, 2022",,Identity Of The Believer,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=Ga6eqmFpb-A
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-04-24,"Bro. Ron Spencer April 24, 2022",,Satan Couldnt Touch The Risen Saviour,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=R-7d9hEUE_Y
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-04-23,"Bro. Andrew Spencer April 23, 2022",,The Identity Of The Believer,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=FSGb7WgJGNg
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-04-17,"Bro. Matt Spencer April 17, 2022",,When Kings,Matt Spencer,Matt Spencer,https://www.youtube.com/watch?v=oQqqyXfViOs
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-04-16,"Bro. William Borlovan April 16, 2022",,"The Power Of A, The Finished Work",William Borlovan,William Borlovan,https://www.youtube.com/watch?v=yK6gtxIkXfw
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-04-03,"Bro. Ron Spencer April 3, 2022",,Ordained To Stand When Kingdoms Are Falling Around,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=qroa56zzSiM
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-03-27,"Bro. Ron Spencer March 27, 2022",,An Orchestrated,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=TnSClVCRH3U
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-03-26,"Bro. Andrew Spencer March 26, 2022",,The Sign Of Your Future,Andrew Spencer,Sign Future,https://www.youtube.com/watch?v=I6Pw7njV8V4
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-03-20,"Bro. Ron Spencer  March 20, 2022",,Make Our Stand and Let Freedom Ring,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=6OizC-qJ2UY
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-03-12,"Bro. Andrew Spencer March 12, 2022",,A Disguised King,Andrew Spencer,Disguised King,https://www.youtube.com/watch?v=RpZNW6uE5H0
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-03-06,"Bro. Wayne Lawson March 6, 2022",,Strength,Wayne Lawson,Wayne Lawson,https://www.youtube.com/watch?v=ZdOjsWCIwkw
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-03-05,"Bro. Wayne Lawson March 5, 2022",,The People,Wayne Lawson,Wayne Lawson,https://www.youtube.com/watch?v=QT4EQhANNp8
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-02-27,"Bro. Ron Spencer February 27, 2022",,The Final Runners,Ron Spencer,Final Runners,https://www.youtube.com/watch?v=FVN0YeQEVn8
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-02-26,"Bro. Andrew Spencer February 26, 2022",,The People Of The Vision,Andrew Spencer,People Vision,https://www.youtube.com/watch?v=y7NrtKPkyEI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-02-20,"Bro. Ron Spencer February 20, 2022",,The Final Runners,Ron Spencer,Final Runners,https://www.youtube.com/watch?v=hI3J2xgYoig
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-02-19,"Bro. Andrew Spencer February 19, 2022",,The People Of The Vision,Andrew Spencer,People Vision,https://www.youtube.com/watch?v=vTGUUFrjGMA
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-02-12,"Bro. Andrew Glover February 12, 2022",,The Believers Rest,Andrew Glover,Andrew Glover,https://www.youtube.com/watch?v=h2qxY8cwNsI
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-02-06,"Bro. Ron Spencer February 6, 2022",,He Has Not Sent Me To This Battle to Lose,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=IOJF7W9FuDU
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-01-30,"Bro. Josh Bennett January 30, 2022",,Divine Intelligence,Josh Bennett,Divine Intelligence,https://www.youtube.com/watch?v=dS4LBWN6XUs
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2022-01-23,"Bro. Tim Pruitt January 23, 2022",,The People Of The Resurrection,Tim Pruitt,Tim Pruitt,https://www.youtube.com/watch?v=LLnQFmXqeFQ
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2021-01-02,"Bro. Ron Spencer January 2, 2021",,Creating A Legacy,Ron Spencer,Ron Spencer,https://www.youtube.com/watch?v=mJ1n-n_2yH0
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2021-12-19,"Bro. Andrew Spencer December 19, 2021",,Out Of These Shall Come A Ruler,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=aCTnORoXrPE
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2021-12-11,"Bro. Jason Jackson December 11, 2021",,The Key To Your Miracle,Jason Jackson,Jason Jackson,https://www.youtube.com/watch?v=J7znPde6gso
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2021-12-05,"Bro. Ron Spencer December 5, 2021",,What Will You Be Remembered,Ron Spencer,What Will You Remembered,https://www.youtube.com/watch?v=fx0ApX7uuQQ
ErroneousLabel,Full_Gospel_Lighthouse_Tabernacle_Summary.csv,2021-12-04,"Bro. Andrew Spencer December 4, 2021",,The Evidence,Andrew Spencer,Andrew Spencer,https://www.youtube.com/watch?v=ZMWC65LqGKM
